image,px,py
frame_0000.jpg,112.1371078491211,97.6403579711914
frame_0009.jpg,112.20357513427734,97.5865478515625
frame_0018.jpg,112.3355941772461,97.71184539794922
frame_0027.jpg,112.41130065917969,97.71537780761719
frame_0036.jpg,112.2715835571289,97.5883560180664
frame_0045.jpg,112.24906158447266,97.55037689208984
frame_0054.jpg,112.3573989868164,97.44355773925781
frame_0063.jpg,112.37075805664062,97.4561538696289
frame_0072.jpg,112.10389709472656,97.55254364013672
frame_0081.jpg,112.26300048828125,97.49494934082031
frame_0090.jpg,112.19580841064453,97.44654846191406
frame_0099.jpg,111.67211151123047,97.4225845336914
frame_0108.jpg,111.76216888427734,97.54277038574219
frame_0117.jpg,111.76178741455078,97.50727844238281
frame_0126.jpg,111.76216888427734,97.54277038574219
frame_0135.jpg,111.86029052734375,97.62810516357422
frame_0144.jpg,111.8277587890625,97.58442687988281
frame_0153.jpg,111.71295166015625,97.45636749267578
frame_0162.jpg,111.60733795166016,97.46187591552734
frame_0171.jpg,111.60192108154297,97.45338439941406
frame_0180.jpg,111.57547760009766,97.44585418701172
frame_0189.jpg,111.57547760009766,97.44585418701172
frame_0198.jpg,111.78540802001953,97.71587371826172
frame_0207.jpg,111.91950225830078,97.76946258544922
frame_0216.jpg,111.76602172851562,97.6214599609375
frame_0225.jpg,111.92677307128906,97.77606201171875
frame_0234.jpg,111.88158416748047,97.79769134521484
frame_0243.jpg,111.88158416748047,97.79769134521484
frame_0252.jpg,111.89196014404297,97.66161346435547
frame_0261.jpg,111.89155578613281,97.64385223388672
frame_0270.jpg,111.96044921875,97.6441879272461
frame_0279.jpg,111.92217254638672,97.57203674316406
frame_0288.jpg,111.94953918457031,97.56124114990234
frame_0297.jpg,111.96704864501953,97.58197784423828
frame_0306.jpg,111.98847198486328,97.54983520507812
frame_0315.jpg,112.07841491699219,97.64434051513672
frame_0324.jpg,112.00000762939453,97.46897888183594
frame_0333.jpg,112.09673309326172,97.57577514648438
frame_0342.jpg,112.00243377685547,97.53063201904297
frame_0351.jpg,112.01490020751953,97.66165924072266
frame_0360.jpg,112.0088882446289,97.64567565917969
frame_0369.jpg,112.07366180419922,97.81968688964844
frame_0378.jpg,111.89942932128906,97.7658462524414
frame_0387.jpg,111.90389251708984,97.95313262939453
frame_0396.jpg,111.89578247070312,97.97380065917969
frame_0405.jpg,111.96205139160156,97.737548828125
frame_0414.jpg,111.97834014892578,97.76567077636719
frame_0423.jpg,111.89744567871094,97.71478271484375
frame_0432.jpg,111.9346694946289,97.76696014404297
frame_0450.jpg,111.94257354736328,97.75149536132812
frame_0459.jpg,111.89354705810547,97.75411224365234
frame_0468.jpg,111.96743774414062,97.81230163574219
frame_0477.jpg,112.02987670898438,97.70136260986328
frame_0486.jpg,111.92098999023438,97.4319076538086
frame_0495.jpg,112.01361083984375,97.60627746582031
frame_0504.jpg,112.21350860595703,97.61054229736328
frame_0513.jpg,112.21350860595703,97.61054229736328
frame_0522.jpg,112.18516540527344,97.57730865478516
frame_0531.jpg,112.18516540527344,97.57730865478516
frame_0540.jpg,112.30503845214844,97.53321838378906
frame_0549.jpg,112.24100494384766,97.58921813964844
frame_0558.jpg,112.20075988769531,97.48939514160156
frame_0567.jpg,112.0725326538086,97.54865264892578
frame_0576.jpg,112.06927490234375,97.50641632080078
frame_0585.jpg,112.06423950195312,97.48169708251953
frame_0594.jpg,116.23788452148438,99.32489776611328
frame_0603.jpg,119.82749938964844,101.30235290527344
frame_0612.jpg,119.9265365600586,101.0954818725586
frame_0621.jpg,120.28679656982422,101.37693786621094
frame_0630.jpg,120.24962615966797,101.34199523925781
frame_0639.jpg,120.72064208984375,101.3890609741211
frame_0648.jpg,120.7574234008789,101.41757202148438
frame_0657.jpg,120.81177520751953,101.46984100341797
frame_0666.jpg,120.91032409667969,101.19721984863281
frame_0675.jpg,120.86544036865234,101.27664947509766
frame_0684.jpg,120.9110336303711,101.33641052246094
frame_0693.jpg,121.05343627929688,101.3602066040039
frame_0702.jpg,120.98799133300781,101.22016143798828
frame_0711.jpg,120.98799133300781,101.22016143798828
frame_0720.jpg,121.08219146728516,101.06845092773438
frame_0729.jpg,121.0665054321289,101.02763366699219
frame_0738.jpg,121.00634765625,100.92555236816406
frame_0747.jpg,121.01439666748047,100.95556640625
frame_0756.jpg,120.99669647216797,100.90748596191406
frame_0765.jpg,120.95037078857422,100.88347625732422
frame_0774.jpg,120.93728637695312,100.85397338867188
frame_0783.jpg,121.08110046386719,101.01175689697266
frame_0792.jpg,121.0185317993164,100.95512390136719
frame_0801.jpg,120.48489379882812,100.49745178222656
frame_0810.jpg,120.7486801147461,100.59315490722656
frame_0819.jpg,120.75291442871094,100.5916748046875
frame_0828.jpg,120.83186340332031,100.59090423583984
frame_0837.jpg,121.10440063476562,100.6116943359375
frame_0846.jpg,121.17324829101562,100.6001205444336
frame_0855.jpg,121.14415740966797,100.7380142211914
frame_0864.jpg,121.180908203125,100.70372009277344
frame_0873.jpg,121.18939208984375,100.72457885742188
frame_0882.jpg,121.14826202392578,100.732666015625
frame_0891.jpg,121.1527099609375,100.673583984375
frame_0900.jpg,121.1527099609375,100.673583984375
frame_0909.jpg,121.14522552490234,100.62173461914062
frame_0918.jpg,121.14522552490234,100.62173461914062
frame_0927.jpg,120.92326354980469,100.536376953125
frame_0936.jpg,120.8699722290039,100.4556655883789
frame_0945.jpg,120.92478942871094,100.66036224365234
frame_0954.jpg,120.98863220214844,100.58251190185547
frame_0963.jpg,120.93546295166016,100.73348236083984
frame_0972.jpg,121.02105712890625,100.62467956542969
frame_0981.jpg,120.92472839355469,100.75870513916016
frame_0990.jpg,120.92472839355469,100.75870513916016
frame_0999.jpg,120.96826934814453,100.56549072265625
frame_1008.jpg,120.92784118652344,100.51174926757812
frame_1017.jpg,120.93365478515625,100.52102661132812
frame_1026.jpg,120.93365478515625,100.52102661132812
frame_1035.jpg,121.01620483398438,100.37760925292969
frame_1044.jpg,120.94953918457031,100.4315185546875
frame_1053.jpg,120.8869857788086,100.53897857666016
frame_1062.jpg,120.92057800292969,100.73692321777344
frame_1071.jpg,120.92689514160156,100.81973266601562
frame_1080.jpg,120.92689514160156,100.81973266601562
frame_1089.jpg,120.96670532226562,100.80159759521484
frame_1098.jpg,120.90998077392578,100.79460906982422
frame_1107.jpg,120.70985412597656,100.67205047607422
frame_1116.jpg,120.76427459716797,100.68547821044922
frame_1125.jpg,120.82017517089844,100.6690673828125
frame_1134.jpg,120.9179916381836,100.80889129638672
frame_1143.jpg,120.71967315673828,100.55928039550781
frame_1152.jpg,120.68843841552734,100.52594757080078
frame_1161.jpg,120.8541030883789,100.953857421875
frame_1170.jpg,120.9658432006836,100.8432388305664
frame_1179.jpg,120.86859130859375,100.90753936767578
frame_1188.jpg,120.87049102783203,100.77970886230469
frame_1197.jpg,120.94231414794922,100.70649719238281
frame_1206.jpg,120.80406951904297,100.75492095947266
frame_1215.jpg,120.4770736694336,100.56546020507812
frame_1224.jpg,120.54670715332031,100.61323547363281
frame_1233.jpg,120.43138885498047,100.57914733886719
frame_1242.jpg,120.56856536865234,100.40861511230469
frame_1251.jpg,119.23155975341797,100.57316589355469
frame_1296.jpg,135.32032775878906,83.79955291748047
frame_1305.jpg,134.40357971191406,82.24238586425781
frame_1314.jpg,120.40544128417969,99.73762512207031
frame_1323.jpg,120.3863754272461,99.70954895019531
frame_1332.jpg,120.36607360839844,99.74788665771484
frame_1341.jpg,135.3626251220703,82.44085693359375
frame_1350.jpg,120.88355255126953,100.24745178222656
frame_1359.jpg,120.60179901123047,100.10597229003906
frame_1368.jpg,120.68643188476562,100.18975830078125
frame_1377.jpg,120.67718505859375,100.2203598022461
frame_1386.jpg,135.4955596923828,82.13204956054688
