image,px,py
frame_0000.jpg,129.52597045898438,114.14002227783203
frame_0009.jpg,131.67605590820312,83.62586975097656
frame_0036.jpg,133.9481658935547,106.3927230834961
frame_0090.jpg,135.89950561523438,113.41105651855469
frame_0126.jpg,132.60365295410156,100.80465698242188
frame_0225.jpg,132.48789978027344,114.78575134277344
frame_0234.jpg,134.2840576171875,115.07489013671875
frame_0243.jpg,135.6942138671875,109.16800689697266
frame_0279.jpg,135.95181274414062,108.37041473388672
frame_0288.jpg,131.7442169189453,115.7278823852539
frame_0306.jpg,134.3472442626953,115.0391616821289
frame_0333.jpg,134.22708129882812,115.28687286376953
frame_0432.jpg,135.9300079345703,102.55489349365234
frame_0468.jpg,121.582763671875,106.46470642089844
frame_0504.jpg,135.26254272460938,105.5438232421875
frame_0594.jpg,133.69937133789062,108.48971557617188
frame_0612.jpg,130.84861755371094,99.04431915283203
frame_0630.jpg,135.48098754882812,110.41529846191406
frame_0810.jpg,125.51475524902344,102.33203125
frame_1008.jpg,129.41717529296875,115.1270523071289
frame_1278.jpg,130.946044921875,115.72219848632812
frame_1512.jpg,134.20217895507812,107.96365356445312
frame_1530.jpg,80.26947784423828,80.19233703613281
frame_1557.jpg,125.7238540649414,97.11759948730469
frame_1566.jpg,75.89102172851562,84.53373718261719
frame_1575.jpg,75.13502502441406,82.90109252929688
frame_1584.jpg,131.95262145996094,104.88367462158203
frame_1593.jpg,134.8451690673828,103.32901000976562
frame_1602.jpg,73.85628509521484,81.83002471923828
frame_1620.jpg,135.53451538085938,93.44850158691406
frame_1629.jpg,134.7787628173828,111.95812225341797
frame_1638.jpg,124.84076690673828,115.02658081054688
frame_1656.jpg,129.95213317871094,113.34986114501953
frame_1665.jpg,76.24517059326172,82.92969512939453
frame_1719.jpg,133.8761444091797,76.6011734008789
frame_1728.jpg,73.00700378417969,82.02020263671875
frame_1737.jpg,76.19795227050781,85.43891906738281
frame_1746.jpg,121.82654571533203,77.66011810302734
frame_1764.jpg,130.96270751953125,102.82369232177734
frame_1773.jpg,118.49430847167969,78.23543548583984
frame_1791.jpg,126.24049377441406,95.63306427001953
frame_1809.jpg,132.95315551757812,92.70204162597656
frame_1818.jpg,76.3621597290039,81.14863586425781
frame_1827.jpg,78.53425598144531,84.94120025634766
frame_1836.jpg,128.55618286132812,100.97063446044922
frame_1845.jpg,76.85225677490234,80.72086334228516
frame_1854.jpg,131.4974365234375,90.29786682128906
frame_1863.jpg,118.48507690429688,78.50730895996094
frame_1872.jpg,75.93692016601562,82.65949249267578
frame_1881.jpg,134.93994140625,106.23844146728516
frame_1890.jpg,130.3645782470703,105.0325698852539
frame_1908.jpg,132.11492919921875,88.30777740478516
frame_1917.jpg,125.7209243774414,97.39053344726562
frame_1926.jpg,118.40867614746094,77.45404815673828
frame_1935.jpg,135.91563415527344,103.94955444335938
frame_1971.jpg,131.42636108398438,103.37873840332031
frame_1980.jpg,132.53123474121094,87.90831756591797
frame_1989.jpg,129.64822387695312,113.42916870117188
frame_1998.jpg,117.33999633789062,77.83445739746094
frame_2007.jpg,135.928955078125,104.61669158935547
frame_2016.jpg,72.30589294433594,77.66346740722656
frame_2025.jpg,131.7711639404297,91.47065734863281
frame_2034.jpg,76.62091827392578,81.10667419433594
frame_2043.jpg,130.2728271484375,99.85344696044922
frame_2052.jpg,76.12049102783203,81.41835021972656
frame_2061.jpg,130.99920654296875,101.06745910644531
frame_2079.jpg,108.5653076171875,101.7978515625
frame_2088.jpg,72.19774627685547,94.73904418945312
