image,px,py
frame_0000.jpg,88.75450134277344,74.40904235839844
frame_0009.jpg,88.61369323730469,74.2050552368164
frame_0018.jpg,88.34428405761719,74.392822265625
frame_0027.jpg,88.36288452148438,74.41854858398438
frame_0036.jpg,88.292236328125,74.33108520507812
frame_0045.jpg,88.3343505859375,74.31980895996094
frame_0054.jpg,88.56948852539062,74.56474304199219
frame_0063.jpg,88.4228744506836,74.45579528808594
frame_0072.jpg,88.3621826171875,74.41788482666016
frame_0081.jpg,88.3582992553711,74.53569030761719
frame_0090.jpg,88.47381591796875,74.72924041748047
frame_0099.jpg,88.54041290283203,74.73656463623047
frame_0108.jpg,88.38011932373047,74.60628509521484
frame_0117.jpg,88.38011932373047,74.60628509521484
frame_0126.jpg,88.45160675048828,74.50422668457031
frame_0135.jpg,88.55594635009766,74.37342071533203
frame_0144.jpg,88.47445678710938,74.311279296875
frame_0153.jpg,88.37397766113281,74.3515853881836
frame_0162.jpg,88.378662109375,74.41864013671875
frame_0171.jpg,88.47722625732422,74.41880798339844
frame_0180.jpg,88.47722625732422,74.41880798339844
frame_0189.jpg,88.52752685546875,74.41987609863281
frame_0198.jpg,88.52752685546875,74.41987609863281
frame_0207.jpg,88.44824981689453,74.3767318725586
frame_0216.jpg,88.44824981689453,74.3767318725586
frame_0225.jpg,88.46683502197266,74.40775299072266
frame_0234.jpg,88.40853118896484,74.40352630615234
frame_0243.jpg,88.4513168334961,74.40713500976562
frame_0252.jpg,88.40287017822266,74.32403564453125
frame_0261.jpg,88.3869400024414,74.37347412109375
frame_0270.jpg,88.51579284667969,74.44683074951172
frame_0279.jpg,88.4516372680664,74.2987060546875
frame_0288.jpg,88.45098876953125,74.2325210571289
frame_0297.jpg,88.47867584228516,74.33513641357422
frame_0306.jpg,88.49716186523438,74.34086608886719
frame_0315.jpg,88.6473388671875,74.50211334228516
frame_0324.jpg,88.65385437011719,74.42913818359375
frame_0333.jpg,88.76464080810547,74.43840026855469
frame_0342.jpg,88.75621032714844,74.56541442871094
frame_0351.jpg,88.57489013671875,74.44570922851562
frame_0360.jpg,88.61577606201172,74.52765655517578
frame_0369.jpg,88.61577606201172,74.52765655517578
frame_0378.jpg,88.43681335449219,74.42345428466797
frame_0387.jpg,88.59907531738281,74.54547882080078
frame_0396.jpg,88.66822814941406,74.6429214477539
frame_0405.jpg,88.36470794677734,74.30278015136719
frame_0414.jpg,88.3226089477539,74.3226089477539
frame_0423.jpg,88.34197998046875,74.26106262207031
frame_0432.jpg,88.58190155029297,74.28205871582031
frame_0441.jpg,88.46988677978516,74.26940155029297
frame_0450.jpg,88.55896759033203,74.31598663330078
frame_0459.jpg,86.60606384277344,69.64824676513672
frame_0468.jpg,86.92115783691406,69.86759185791016
frame_0477.jpg,87.11494445800781,69.8515625
frame_0486.jpg,86.89910888671875,69.3448486328125
frame_0495.jpg,87.1072998046875,69.34219360351562
frame_0504.jpg,86.68032836914062,68.80391693115234
frame_0513.jpg,86.53018188476562,68.58878326416016
